"","seqnames","start","end","width","strand"
"36617","chr1",23070453,23070468,16,"*"
"36618","chr1",23070494,23070532,39,"*"
"36619","chr1",23070835,23072670,1836,"*"
"36620","chr1",23072834,23072840,7,"*"
"36621","chr1",23072935,23075327,2393,"*"
"36622","chr1",23075365,23075374,10,"*"
"36623","chr1",23075602,23075669,68,"*"
"36624","chr1",23075960,23076697,738,"*"
"36625","chr1",23076851,23076875,25,"*"
"36626","chr1",23076990,23080663,3674,"*"
"36627","chr1",23080700,23082429,1730,"*"
"36628","chr1",23082448,23083633,1186,"*"
"36629","chr1",23083668,23085302,1635,"*"
"36630","chr1",23085319,23089621,4303,"*"
"36631","chr1",23090059,23096118,6060,"*"
"36632","chr1",23096163,23096701,539,"*"
"36633","chr1",23096883,23096927,45,"*"
"36634","chr1",23096973,23097723,751,"*"
"36635","chr1",23097728,23097729,2,"*"
"36636","chr1",23097734,23097804,71,"*"
"36637","chr1",23097807,23102691,4885,"*"
"36638","chr1",23102725,23102733,9,"*"
"36639","chr1",23102761,23102902,142,"*"
"36640","chr1",23102958,23103090,133,"*"
"36641","chr1",23103128,23103779,652,"*"
"36642","chr1",23103984,23104163,180,"*"
"36643","chr1",23104211,23104228,18,"*"
"36644","chr1",23104254,23104293,40,"*"
"36645","chr1",23104385,23104396,12,"*"
"36646","chr1",23104477,23105859,1383,"*"
"36647","chr1",23105875,23106366,492,"*"
"36648","chr1",23106517,23106563,47,"*"
"36649","chr1",23106641,23107529,889,"*"
"36650","chr1",23107742,23107765,24,"*"
"36651","chr1",23107785,23108345,561,"*"
"36652","chr1",23108388,23108397,10,"*"
"36653","chr1",23108399,23108457,59,"*"
"36654","chr1",23108530,23108533,4,"*"
"36655","chr1",23108579,23110623,2045,"*"
"36656","chr1",23110677,23110917,241,"*"
"36657","chr1",23111108,23111142,35,"*"
"36658","chr1",23111239,23111263,25,"*"
"36659","chr1",23111363,23111365,3,"*"
"36660","chr1",23111419,23111785,367,"*"
"36661","chr1",23111787,23111791,5,"*"
"36662","chr1",23111805,23113122,1318,"*"
"36663","chr1",23113167,23113195,29,"*"
"36664","chr1",23113242,23113274,33,"*"
"36665","chr1",23113323,23113341,19,"*"
"36666","chr1",23113436,23113608,173,"*"
"36667","chr1",23113835,23113835,1,"*"
"36668","chr1",23113837,23113839,3,"*"
"36669","chr1",23113909,23115465,1557,"*"
"36670","chr1",23115487,23115549,63,"*"
"36671","chr1",23115844,23115992,149,"*"
"36672","chr1",23116091,23116114,24,"*"
"36673","chr1",23116213,23116216,4,"*"
"36674","chr1",23116218,23116227,10,"*"
"36675","chr1",23116296,23116577,282,"*"
"36676","chr1",23116654,23117391,738,"*"
"36677","chr1",23117424,23117427,4,"*"
"36678","chr1",23117567,23117808,242,"*"
"36679","chr1",23118108,23118133,26,"*"
"36680","chr1",23118235,23118274,40,"*"
"36681","chr1",23118395,23119210,816,"*"
"36682","chr1",23119234,23119236,3,"*"
"36683","chr1",23119309,23119345,37,"*"
"36684","chr1",23119358,23119924,567,"*"
"36685","chr1",23119979,23120121,143,"*"
"36686","chr1",23120177,23120187,11,"*"
"36687","chr1",23120223,23120450,228,"*"
"36688","chr1",23120493,23120506,14,"*"
"36689","chr1",23120590,23121518,929,"*"
"36690","chr1",23121545,23121546,2,"*"
"36691","chr1",23121550,23121608,59,"*"
"36692","chr1",23121621,23121621,1,"*"
"36693","chr1",23121625,23121626,2,"*"
"36694","chr1",23121635,23121729,95,"*"
"36695","chr1",23122046,23123208,1163,"*"
"36696","chr1",23123522,23126416,2895,"*"
"36697","chr1",23126433,23127504,1072,"*"
"36698","chr1",23127825,23127826,2,"*"
"36699","chr1",23127828,23127831,4,"*"
"36700","chr1",23128161,23129298,1138,"*"
"36701","chr1",23129553,23130459,907,"*"
"36702","chr1",23130501,23130509,9,"*"
"36703","chr1",23130577,23130597,21,"*"
"36704","chr1",23130657,23130936,280,"*"
"36705","chr1",23131170,23131176,7,"*"
"36706","chr1",23131263,23131682,420,"*"
"36707","chr1",23131990,23132502,513,"*"
"36708","chr1",23132541,23133483,943,"*"
"36709","chr1",23133538,23133538,1,"*"
"36710","chr1",23133813,23134255,443,"*"
"36711","chr1",23134326,23134512,187,"*"
"36712","chr1",23134554,23134563,10,"*"
"36713","chr1",23134633,23134676,44,"*"
"36714","chr1",23134734,23136221,1488,"*"
"36715","chr1",23136361,23136627,267,"*"
"36716","chr1",23136936,23137367,432,"*"
"36717","chr1",23137567,23137567,1,"*"
"36718","chr1",23137658,23137984,327,"*"
"36719","chr1",23138118,23138130,13,"*"
"36720","chr1",23138271,23138627,357,"*"
"36721","chr1",23138767,23138815,49,"*"
"36722","chr1",23139121,23139699,579,"*"
"36723","chr1",23139714,23139729,16,"*"
"36724","chr1",23139766,23139838,73,"*"
"36725","chr1",23139856,23139936,81,"*"
"36726","chr1",23139974,23141773,1800,"*"
"36727","chr1",23142146,23142199,54,"*"
"36728","chr1",23142215,23142220,6,"*"
"36729","chr1",23142282,23142669,388,"*"
"36730","chr1",23142776,23142899,124,"*"
"36731","chr1",23142915,23142922,8,"*"
"36732","chr1",23142925,23142957,33,"*"
"36733","chr1",23142965,23142970,6,"*"
"36734","chr1",23142988,23142999,12,"*"
"36735","chr1",23143032,23143099,68,"*"
"36736","chr1",23143300,23144880,1581,"*"
"36737","chr1",23144904,23144904,1,"*"
"36738","chr1",23144906,23144964,59,"*"
"36739","chr1",23145041,23145101,61,"*"
"36740","chr1",23145188,23145456,269,"*"
"36741","chr1",23145753,23146052,300,"*"
"36742","chr1",23146310,23146531,222,"*"
"36743","chr1",23146618,23146619,2,"*"
"36744","chr1",23146622,23146749,128,"*"
"36745","chr1",23147136,23147155,20,"*"
"36746","chr1",23147236,23147243,8,"*"
"36747","chr1",23147476,23147544,69,"*"
"36748","chr1",23147654,23148972,1319,"*"
"36749","chr1",23149032,23149047,16,"*"
"36750","chr1",23149137,23149697,561,"*"
"36751","chr1",23149723,23149757,35,"*"
"36752","chr1",23150009,23151053,1045,"*"
"36753","chr1",23151226,23151231,6,"*"
"36754","chr1",23151342,23151736,395,"*"
"36755","chr1",23152033,23152575,543,"*"
"36756","chr1",23152577,23152577,1,"*"
"36757","chr1",23152808,23153379,572,"*"
"36758","chr1",23153398,23153663,266,"*"
"36759","chr1",23153705,23153880,176,"*"
"36760","chr1",23153926,23154318,393,"*"
"36761","chr1",23154320,23154320,1,"*"
"36762","chr1",23154322,23154322,1,"*"
"36763","chr1",23154403,23154403,1,"*"
"36764","chr1",23154408,23154533,126,"*"
"36765","chr1",23154831,23155669,839,"*"
"36766","chr1",23155704,23155765,62,"*"
"36767","chr1",23155804,23156123,320,"*"
"36768","chr1",23156165,23156165,1,"*"
"36769","chr1",23156391,23157055,665,"*"
"36770","chr1",23157057,23157058,2,"*"
"36771","chr1",23157097,23157154,58,"*"
"36772","chr1",23157175,23157270,96,"*"
"36773","chr1",23157330,23157336,7,"*"
"36774","chr1",23157339,23157512,174,"*"
"36775","chr1",23157770,23157774,5,"*"
"36776","chr1",23157886,23157912,27,"*"
"36777","chr1",23157914,23157915,2,"*"
"36778","chr1",23157920,23157927,8,"*"
"36779","chr1",23157933,23157978,46,"*"
"36780","chr1",23158009,23158370,362,"*"
"36781","chr1",23158828,23158828,1,"*"
"36782","chr1",23158970,23159068,99,"*"
"36783","chr1",23159354,23159713,360,"*"
"36784","chr1",23160010,23161742,1733,"*"
"36785","chr1",23161837,23161844,8,"*"
"36786","chr1",23162068,23162430,363,"*"
"36787","chr1",23162650,23162819,170,"*"
"36788","chr1",23162824,23162959,136,"*"
"36789","chr1",23163272,23163297,26,"*"
"36790","chr1",23163418,23163534,117,"*"
"36791","chr1",23163587,23164214,628,"*"
"36792","chr1",23164512,23165353,842,"*"
"36793","chr1",23165376,23165407,32,"*"
"36794","chr1",23165419,23165512,94,"*"
"36795","chr1",23165537,23165537,1,"*"
"36796","chr1",23165564,23166033,470,"*"
"36797","chr1",23166087,23166374,288,"*"
"36798","chr1",23166692,23167841,1150,"*"
"36799","chr1",23168787,23169087,301,"*"
"36800","chr1",23169134,23169154,21,"*"
"36801","chr1",23169231,23169279,49,"*"
"36802","chr1",23169350,23169966,617,"*"
"36803","chr1",23170002,23170389,388,"*"
"36804","chr1",23170725,23170802,78,"*"
"36805","chr1",23170854,23170858,5,"*"
"36806","chr1",23171024,23171050,27,"*"
"36807","chr1",23171153,23172376,1224,"*"
"36808","chr1",23172475,23172475,1,"*"
"36809","chr1",23172477,23172484,8,"*"
"36810","chr1",23172548,23172548,1,"*"
"36811","chr1",23172753,23172763,11,"*"
"36812","chr1",23172903,23172906,4,"*"
"36813","chr1",23172908,23172922,15,"*"
"36814","chr1",23173116,23173128,13,"*"
"36815","chr1",23173280,23173291,12,"*"
"36816","chr1",23173427,23173461,35,"*"
"36817","chr1",23173574,23173591,18,"*"
"36818","chr1",23173594,23173595,2,"*"
"36819","chr1",23173658,23174947,1290,"*"
"36820","chr1",23174964,23174964,1,"*"
"36821","chr1",23174968,23176046,1079,"*"
"36822","chr1",23176357,23176869,513,"*"
"36823","chr1",23176903,23176989,87,"*"
"36824","chr1",23176995,23176996,2,"*"
"36825","chr1",23177019,23177071,53,"*"
"36826","chr1",23177187,23177369,183,"*"
"36827","chr1",23177382,23177753,372,"*"
"36828","chr1",23177755,23177755,1,"*"
"36829","chr1",23177784,23178832,1049,"*"
"36830","chr1",23178977,23178978,2,"*"
"36831","chr1",23178981,23178986,6,"*"
"36832","chr1",23179066,23180258,1193,"*"
"36833","chr1",23180553,23180756,204,"*"
"36834","chr1",23181042,23181323,282,"*"
"36835","chr1",23181639,23181831,193,"*"
"36836","chr1",23181940,23182015,76,"*"
"36837","chr1",23182074,23182082,9,"*"
"36838","chr1",23182164,23182177,14,"*"
"36839","chr1",23182389,23182753,365,"*"
"36840","chr1",23182847,23182878,32,"*"
"36841","chr1",23183074,23183075,2,"*"
"36842","chr1",23183077,23183081,5,"*"
"36843","chr1",23183114,23183523,410,"*"
"36844","chr1",23183582,23183582,1,"*"
"36845","chr1",23183805,23184578,774,"*"
"36846","chr1",23184715,23185121,407,"*"
"36847","chr1",23185338,23185362,25,"*"
"36848","chr1",23185403,23186093,691,"*"
"36849","chr1",23186135,23186225,91,"*"
"36850","chr1",23186497,23186498,2,"*"
"36851","chr1",23186509,23186612,104,"*"
"36852","chr1",23186857,23187140,284,"*"
"36853","chr1",23187192,23187192,1,"*"
"36854","chr1",23187194,23187195,2,"*"
"36855","chr1",23187197,23187198,2,"*"
"36856","chr1",23187272,23187401,130,"*"
"36857","chr1",23187432,23187951,520,"*"
"36858","chr1",23188056,23188763,708,"*"
"36859","chr1",23188811,23188880,70,"*"
"36860","chr1",23188889,23188898,10,"*"
"36861","chr1",23188928,23189175,248,"*"
"36862","chr1",23189471,23189487,17,"*"
"36863","chr1",23189638,23189643,6,"*"
"36864","chr1",23189792,23190202,411,"*"
"36865","chr1",23190253,23190384,132,"*"
"36866","chr1",23190432,23190456,25,"*"
"36867","chr1",23190458,23190461,4,"*"
"36868","chr1",23190463,23190742,280,"*"
"36869","chr1",23190841,23190970,130,"*"
"36870","chr1",23190985,23190986,2,"*"
"36871","chr1",23191001,23191001,1,"*"
"36872","chr1",23191003,23191016,14,"*"
"36873","chr1",23191343,23191406,64,"*"
"36874","chr1",23191607,23191611,5,"*"
"36875","chr1",23191613,23191613,1,"*"
"36876","chr1",23191691,23192558,868,"*"
"36877","chr1",23192704,23192744,41,"*"
"36878","chr1",23192874,23192892,19,"*"
"36879","chr1",23192915,23193005,91,"*"
"36880","chr1",23193034,23195441,2408,"*"
"36881","chr1",23195723,23195882,160,"*"
"36882","chr1",23195891,23195945,55,"*"
"36883","chr1",23195947,23195947,1,"*"
"36884","chr1",23195973,23196039,67,"*"
"36885","chr1",23196073,23196075,3,"*"
"36886","chr1",23196131,23196164,34,"*"
"36887","chr1",23196471,23197445,975,"*"
"36888","chr1",23197758,23197775,18,"*"
"36889","chr1",23197853,23198003,151,"*"
"36890","chr1",23198404,23198919,516,"*"
"36891","chr1",23199260,23199308,49,"*"
"36892","chr1",23199311,23199354,44,"*"
"36893","chr1",23199485,23199495,11,"*"
"36894","chr1",23199532,23199787,256,"*"
"36895","chr1",23200001,23200528,528,"*"
"36896","chr1",23200534,23200588,55,"*"
"36897","chr1",23200591,23200596,6,"*"
"36898","chr1",23200602,23201677,1076,"*"
"36899","chr1",23201709,23201709,1,"*"
"36900","chr1",23201713,23201737,25,"*"
"36901","chr1",23201740,23201744,5,"*"
"36902","chr1",23201835,23202038,204,"*"
"36903","chr1",23202066,23202066,1,"*"
"36904","chr1",23202255,23202282,28,"*"
"36905","chr1",23202341,23202342,2,"*"
"36906","chr1",23202389,23202923,535,"*"
"36907","chr1",23203200,23203399,200,"*"
"36908","chr1",23203404,23203447,44,"*"
"36909","chr1",23203483,23203518,36,"*"
"36910","chr1",23203520,23203521,2,"*"
"36911","chr1",23203523,23203524,2,"*"
"36912","chr1",23203530,23203531,2,"*"
"36913","chr1",23203536,23203547,12,"*"
"36914","chr1",23203662,23204084,423,"*"
"36915","chr1",23204086,23204115,30,"*"
"36916","chr1",23204429,23204904,476,"*"
"36917","chr1",23204980,23205139,160,"*"
"36918","chr1",23205263,23205552,290,"*"
"36919","chr1",23205842,23206048,207,"*"
"36920","chr1",23206325,23207145,821,"*"
"36921","chr1",23207149,23207149,1,"*"
"36922","chr1",23207258,23207280,23,"*"
"36923","chr1",23207412,23207412,1,"*"
"36924","chr1",23207420,23207746,327,"*"
"36925","chr1",23207892,23207931,40,"*"
"36926","chr1",23208066,23208197,132,"*"
"36927","chr1",23208290,23208296,7,"*"
"36928","chr1",23208622,23208656,35,"*"
"36929","chr1",23208659,23208983,325,"*"
"36930","chr1",23209282,23210110,829,"*"
"36931","chr1",23210170,23210215,46,"*"
"36932","chr1",23210217,23210217,1,"*"
"36933","chr1",23210222,23210224,3,"*"
"36934","chr1",23210366,23211605,1240,"*"
"36935","chr1",23211670,23211718,49,"*"
"36936","chr1",23211795,23211823,29,"*"
"36937","chr1",23211902,23212824,923,"*"
"36938","chr1",23212845,23212881,37,"*"
"36939","chr1",23213114,23213262,149,"*"
"36940","chr1",23213511,23214158,648,"*"
"36941","chr1",23214330,23215209,880,"*"
"36942","chr1",23215422,23216939,1518,"*"
"36943","chr1",23216943,23216947,5,"*"
"36944","chr1",23216950,23216952,3,"*"
"36945","chr1",23216955,23216955,1,"*"
"36946","chr1",23216970,23216970,1,"*"
"36947","chr1",23216972,23216974,3,"*"
"36948","chr1",23216976,23217079,104,"*"
"36949","chr1",23217600,23218172,573,"*"
"36950","chr1",23218276,23218480,205,"*"
"36951","chr1",23218820,23218904,85,"*"
"36952","chr1",23219045,23219831,787,"*"
"36953","chr1",23220156,23221562,1407,"*"
"36954","chr1",23221596,23222023,428,"*"
"36955","chr1",23222173,23222203,31,"*"
"36956","chr1",23222255,23222272,18,"*"
"36957","chr1",23222314,23222329,16,"*"
"36958","chr1",23222366,23223066,701,"*"
"36959","chr1",23223187,23223202,16,"*"
"36960","chr1",23223303,23223365,63,"*"
"36961","chr1",23223387,23223403,17,"*"
"36962","chr1",23223405,23223406,2,"*"
"36963","chr1",23223416,23223422,7,"*"
"36964","chr1",23223445,23223584,140,"*"
"36965","chr1",23223822,23224024,203,"*"
"36966","chr1",23224190,23224241,52,"*"
"36967","chr1",23224417,23224417,1,"*"
"36968","chr1",23224422,23224428,7,"*"
"36969","chr1",23224430,23224442,13,"*"
"36970","chr1",23224475,23224569,95,"*"
"36971","chr1",23224665,23225724,1060,"*"
"36972","chr1",23225838,23226381,544,"*"
"36973","chr1",23226455,23226457,3,"*"
"36974","chr1",23226723,23227122,400,"*"
"36975","chr1",23227151,23227419,269,"*"
"36976","chr1",23227554,23227573,20,"*"
"36977","chr1",23227578,23227578,1,"*"
"36978","chr1",23227710,23228330,621,"*"
"36979","chr1",23228418,23228423,6,"*"
"36980","chr1",23228470,23228503,34,"*"
"36981","chr1",23228551,23228551,1,"*"
"36982","chr1",23228553,23228583,31,"*"
"36983","chr1",23228950,23229619,670,"*"
"36984","chr1",23229659,23229662,4,"*"
"36985","chr1",23229817,23229835,19,"*"
"36986","chr1",23229914,23229915,2,"*"
"36987","chr1",23229991,23230022,32,"*"
"36988","chr1",23230025,23230027,3,"*"
"36989","chr1",23230036,23230039,4,"*"
"36990","chr1",23230041,23230090,50,"*"
"36991","chr1",23230148,23230329,182,"*"
"36992","chr1",23230331,23230331,1,"*"
"36993","chr1",23230336,23230337,2,"*"
"36994","chr1",23230400,23230433,34,"*"
"36995","chr1",23230481,23230505,25,"*"
"36996","chr1",23230633,23230634,2,"*"
"36997","chr1",23230640,23230641,2,"*"
"36998","chr1",23230781,23230782,2,"*"
"36999","chr1",23230785,23231078,294,"*"
"37000","chr1",23231137,23231627,491,"*"
"37001","chr1",23231936,23232236,301,"*"
"37002","chr1",23232498,23232876,379,"*"
"37003","chr1",23232915,23233709,795,"*"
"37004","chr1",23233847,23233856,10,"*"
"37005","chr1",23234010,23234090,81,"*"
"37006","chr1",23234154,23234214,61,"*"
"37007","chr1",23234219,23234219,1,"*"
"37008","chr1",23234223,23234224,2,"*"
"37009","chr1",23234237,23234237,1,"*"
"37010","chr1",23234239,23234239,1,"*"
"37011","chr1",23234311,23234499,189,"*"
"37012","chr1",23234550,23234657,108,"*"
"37013","chr1",23234782,23234817,36,"*"
"37014","chr1",23234952,23235125,174,"*"
"37015","chr1",23235337,23235849,513,"*"
"37016","chr1",23235906,23235930,25,"*"
"37017","chr1",23236298,23236311,14,"*"
"37018","chr1",23236804,23237280,477,"*"
"37019","chr1",23237490,23237492,3,"*"
"37020","chr1",23237520,23238229,710,"*"
"37021","chr1",23238451,23239019,569,"*"
"37022","chr1",23239049,23239393,345,"*"
"37023","chr1",23239480,23239489,10,"*"
"37024","chr1",23239687,23239768,82,"*"
"37025","chr1",23239839,23239840,2,"*"
"37026","chr1",23239842,23239878,37,"*"
"37027","chr1",23239880,23239887,8,"*"
"37028","chr1",23239892,23239972,81,"*"
"37029","chr1",23240003,23240422,420,"*"
"37030","chr1",23240750,23240784,35,"*"
"37031","chr1",23241291,23241319,29,"*"
"37032","chr1",23241321,23241322,2,"*"
"37033","chr1",23241325,23241339,15,"*"
"37034","chr1",23241605,23241791,187,"*"
"37035","chr1",23241832,23242395,564,"*"
"37036","chr1",23242426,23242446,21,"*"
"37037","chr1",23242449,23242450,2,"*"
"37038","chr1",23242502,23242546,45,"*"
"37039","chr1",23242596,23242608,13,"*"
"37040","chr1",23242610,23242677,68,"*"
"37041","chr1",23242731,23243183,453,"*"
"37042","chr1",23243284,23243284,1,"*"
"37043","chr1",23243299,23243302,4,"*"
"37044","chr1",23243304,23243495,192,"*"
"37045","chr1",23243516,23243918,403,"*"
"37046","chr1",23243944,23245889,1946,"*"
"37047","chr1",23245948,23245966,19,"*"
"37048","chr1",23246185,23246199,15,"*"
"37049","chr1",23246289,23247083,795,"*"
"37050","chr1",23247302,23247303,2,"*"
"37051","chr1",23247305,23247350,46,"*"
"37052","chr1",23247382,23247399,18,"*"
"37053","chr1",23247439,23247679,241,"*"
"37054","chr1",23247714,23247731,18,"*"
"37055","chr1",23247766,23247766,1,"*"
"37056","chr1",23247768,23247768,1,"*"
"37057","chr1",23247804,23247813,10,"*"
"37058","chr1",23247856,23247902,47,"*"
"37059","chr1",23248008,23248022,15,"*"
"37060","chr1",23248259,23248698,440,"*"
"37061","chr1",23248822,23249102,281,"*"
"37062","chr1",23249107,23249107,1,"*"
"37063","chr1",23249111,23249129,19,"*"
"37064","chr1",23249180,23249217,38,"*"
"37065","chr1",23249297,23249860,564,"*"
"37066","chr1",23249875,23250291,417,"*"
"37067","chr1",23250313,23250757,445,"*"
"37068","chr1",23251005,23251006,2,"*"
"37069","chr1",23251009,23251018,10,"*"
"37070","chr1",23251055,23253304,2250,"*"
"37071","chr1",23253623,23253626,4,"*"
"37072","chr1",23253917,23255082,1166,"*"
"37073","chr1",23255084,23255614,531,"*"
"37074","chr1",23255661,23255665,5,"*"
"37075","chr1",23255698,23255698,1,"*"
"37076","chr1",23255857,23255859,3,"*"
"37077","chr1",23255868,23255868,1,"*"
"37078","chr1",23255971,23256003,33,"*"
"37079","chr1",23256158,23256709,552,"*"
"37080","chr1",23258426,23258600,175,"*"
"37081","chr1",23258650,23258661,12,"*"
"37082","chr1",23258747,23258749,3,"*"
"37083","chr1",23258752,23258756,5,"*"
"37084","chr1",23258765,23258794,30,"*"
"37085","chr1",23258903,23258982,80,"*"
"37086","chr1",23259122,23259152,31,"*"
"37087","chr1",23259154,23259161,8,"*"
"37088","chr1",23259202,23259243,42,"*"
"37089","chr1",23259259,23259262,4,"*"
"37090","chr1",23259676,23259699,24,"*"
"37091","chr1",23259704,23260530,827,"*"
"37092","chr1",23260565,23260578,14,"*"
"37093","chr1",23260887,23260893,7,"*"
"37094","chr1",23260920,23260921,2,"*"
"37095","chr1",23260923,23260940,18,"*"
"37096","chr1",23260980,23261184,205,"*"
"37097","chr1",23261308,23261309,2,"*"
"37098","chr1",23261313,23261314,2,"*"
"37099","chr1",23261317,23261318,2,"*"
"37100","chr1",23261320,23261321,2,"*"
"37101","chr1",23261331,23261333,3,"*"
"37102","chr1",23261341,23261341,1,"*"
"37103","chr1",23261343,23261343,1,"*"
