"","seqnames","start","end","width","flank.5","flank.3","total.width"
"15524","chr22",36488092,36488119,28,88,74,190
"15525","chr22",36494939,36494957,19,64,143,226
"15526","chr22",36577651,36577670,20,121,72,213
"15527","chr22",36581351,36581375,25,33,45,103
"15528","chr22",36703239,36703317,79,32,144,255
"15529","chr22",36742634,36742681,48,75,2,125
"15530","chr22",36979083,36979111,29,53,116,198
"15531","chr22",37036298,37036315,18,77,144,239
"15532","chr22",37060857,37060883,27,21,30,78
"15533","chr22",37206724,37206759,36,141,112,289
"15534","chr22",37267490,37267526,37,9,145,191
"15535","chr22",37285710,37285739,30,33,7,70
"15536","chr22",37373456,37373482,27,51,103,181
"15537","chr22",37425860,37425898,39,93,18,150
"15538","chr22",37427363,37427393,31,4,11,46
"15539","chr22",37444826,37444844,19,49,64,132
"15540","chr22",37445034,37445051,18,145,62,225
"15541","chr22",37446824,37446851,28,76,49,153
"15542","chr22",37485184,37485205,22,4,75,101
"15543","chr22",37515564,37515583,20,111,41,172
"15544","chr22",37584680,37584724,45,75,32,152
"15545","chr22",37615452,37615483,32,147,3,182
"15546","chr22",37640324,37640344,21,37,49,107
"15547","chr22",37652826,37652848,23,142,72,237
"15548","chr22",37663920,37663945,26,73,29,128
"15549","chr22",37682475,37682496,22,77,6,105
"15550","chr22",37707942,37707964,23,147,74,244
"15551","chr22",37708248,37708268,21,12,72,105
"15552","chr22",37720001,37720026,26,7,22,55
"15553","chr22",37721025,37721042,18,29,75,122
"15554","chr22",37737661,37737680,20,107,6,133
"15555","chr22",37746291,37746335,45,31,116,192
"15556","chr22",37749784,37749805,22,117,34,173
"15557","chr22",37780745,37780795,51,7,120,178
"15558","chr22",37781085,37781110,26,6,4,36
"15559","chr22",37794668,37794713,46,72,142,260
"15560","chr22",37794888,37794919,32,76,54,162
"15561","chr22",37802609,37802643,35,52,65,152
"15562","chr22",37805259,37805291,33,4,34,71
"15563","chr22",37820010,37820034,25,79,130,234
"15564","chr22",37826511,37826532,22,5,21,48
"15565","chr22",37841083,37841101,19,111,73,203
"15566","chr22",37841849,37841904,56,135,80,271
"15567","chr22",37848392,37848414,23,9,14,46
"15568","chr22",37883297,37883318,22,32,42,96
"15569","chr22",37912036,37912064,29,104,124,257
"15570","chr22",37914214,37914243,30,7,107,144
"15571","chr22",37919636,37919655,20,97,6,123
"15572","chr22",37922578,37922602,25,51,30,106
"15573","chr22",37922602,37922626,25,75,6,106
"15574","chr22",37983795,37983812,18,124,2,144
"15575","chr22",37994513,37994534,22,74,77,173
"15576","chr22",38020191,38020235,45,29,29,103
"15577","chr22",38020432,38020450,19,36,75,130
"15578","chr22",38023840,38023859,20,8,75,103
"15579","chr22",38101853,38101889,37,60,75,172
"15580","chr22",38110025,38110169,145,125,114,384
"15581","chr22",38144633,38144658,26,108,6,140
"15582","chr22",38144808,38144887,80,65,6,151
"15583","chr22",38186455,38186484,30,83,75,188
"15584","chr22",38195517,38195537,21,46,34,101
"15585","chr22",38277727,38277747,21,71,9,101
"15586","chr22",38317283,38317308,26,8,32,66
"15587","chr22",38317348,38317375,28,14,27,69
"15588","chr22",38323610,38323629,20,102,26,148
"15589","chr22",38336248,38336296,49,55,42,146
"15590","chr22",38344991,38345012,22,8,19,49
"15591","chr22",38398921,38398946,26,89,73,188
"15592","chr22",38403751,38403769,19,129,6,154
"15593","chr22",38445065,38445087,23,47,109,179
"15594","chr22",38448247,38448266,20,127,5,152
"15595","chr22",38469812,38469838,27,9,112,148
"15596","chr22",38472480,38472498,19,99,3,121
"15597","chr22",38493344,38493363,20,114,106,240
"15598","chr22",38500818,38500846,29,39,5,73
"15599","chr22",38514935,38514964,30,87,20,137
"15600","chr22",38551857,38551879,23,9,123,155
"15601","chr22",38577459,38577476,18,8,12,38
"15602","chr22",38672306,38672339,34,69,30,133
"15603","chr22",38678131,38678158,28,74,117,219
"15604","chr22",38681326,38681346,21,53,84,158
"15605","chr22",38753211,38753233,23,14,1,38
"15606","chr22",38755336,38755353,18,32,46,96
"15607","chr22",38764430,38764455,26,32,27,85
"15608","chr22",38782484,38782503,20,23,121,164
"15609","chr22",38803144,38803235,92,31,90,213
"15610","chr22",38838574,38838599,26,76,40,142
"15611","chr22",38843958,38843998,41,20,84,145
"15612","chr22",38872066,38872084,19,128,119,266
"15613","chr22",38982239,38982262,24,135,141,300
"15614","chr22",38993761,38993783,23,77,66,166
"15615","chr22",39016367,39016398,32,37,75,144
"15616","chr22",39023092,39023132,41,7,35,83
"15617","chr22",39048807,39048825,19,67,6,92
"15618","chr22",39073473,39073501,29,11,6,46
"15619","chr22",39085887,39085915,29,40,74,143
"15620","chr22",39124041,39124063,23,142,3,168
"15621","chr22",39136092,39136112,21,26,4,51
"15622","chr22",39145272,39145295,24,98,31,153
"15623","chr22",39145719,39145740,22,68,33,123
"15624","chr22",39152470,39152487,18,82,43,143
"15625","chr22",39208737,39208759,23,62,28,113
"15626","chr22",39234013,39234032,20,35,116,171
"15627","chr22",39243211,39243296,86,39,85,210
"15628","chr22",39292467,39292486,20,16,26,62
"15629","chr22",39302943,39302976,34,59,98,191
"15630","chr22",39302973,39302991,19,74,68,161
"15631","chr22",39326212,39326233,22,116,74,212
"15632","chr22",39338978,39338999,22,69,102,193
"15633","chr22",39350182,39350201,20,16,11,47
"15634","chr22",39388082,39388101,20,138,4,162
"15635","chr22",39388256,39388280,25,50,8,83
"15636","chr22",39399587,39399621,35,65,28,128
"15637","chr22",39451855,39451872,18,17,5,40
"15638","chr22",39453443,39453463,21,9,48,78
"15639","chr22",39523994,39524020,27,78,145,250
"15640","chr22",39537235,39537276,42,16,63,121
"15641","chr22",39569549,39569566,18,75,142,235
"15642","chr22",39588386,39588403,18,8,48,74
"15643","chr22",39591549,39591575,27,75,14,116
"15644","chr22",39595289,39595334,46,4,6,56
"15645","chr22",39598272,39598297,26,135,147,308
"15646","chr22",39598942,39598965,24,75,122,221
"15647","chr22",39599619,39599648,30,60,6,96
"15648","chr22",39649753,39649772,20,60,14,94
"15649","chr22",39982738,39982786,49,145,7,201
"15650","chr22",39994904,39994931,28,48,18,94
"15651","chr22",39995303,39995321,19,30,74,123
"15652","chr22",40176123,40176141,19,75,14,108
"15653","chr22",40343874,40343895,22,61,36,119
"15654","chr22",40344068,40344086,19,9,67,95
"15655","chr22",40344372,40344399,28,145,6,179
"15656","chr22",40389601,40389624,24,146,4,174
"15657","chr22",40418728,40418748,21,1,12,34
"15658","chr22",40461629,40461649,21,77,28,126
"15659","chr22",40470950,40470980,31,28,73,132
"15660","chr22",40495758,40495776,19,5,74,98
"15661","chr22",40584731,40584749,19,53,11,83
"15662","chr22",40591135,40591159,25,64,6,95
"15663","chr22",40592267,40592285,19,95,77,191
"15664","chr22",40598998,40599016,19,104,67,190
"15665","chr22",40647250,40647274,25,24,74,123
"15666","chr22",40680573,40680603,31,101,36,168
"15667","chr22",40712596,40712626,31,80,11,122
"15668","chr22",40818707,40818726,20,14,5,39
"15669","chr22",40856967,40856984,18,38,142,198
"15670","chr22",40951150,40951179,30,6,76,112
"15671","chr22",40962496,40962513,18,76,33,127
"15672","chr22",40981977,40982032,56,77,24,157
"15673","chr22",40985920,40985976,57,8,20,85
"15674","chr22",41033326,41033389,64,72,91,227
"15675","chr22",41033996,41034017,22,36,146,204
"15676","chr22",41062980,41063002,23,13,73,109
"15677","chr22",41083923,41083945,23,56,1,80
"15678","chr22",41105199,41105221,23,80,4,107
"15679","chr22",41111877,41111905,29,76,107,212
"15680","chr22",41163435,41163455,21,135,6,162
"15681","chr22",41196523,41196543,21,22,118,161
"15682","chr22",41203872,41203892,21,102,12,135
"15683","chr22",41211857,41211881,25,8,10,43
"15684","chr22",41273767,41273793,27,10,124,161
"15685","chr22",41284249,41284277,29,5,4,38
"15686","chr22",41291597,41291614,18,8,124,150
"15687","chr22",41293761,41293786,26,7,92,125
"15688","chr22",41314143,41314170,28,72,61,161
"15689","chr22",41394990,41395023,34,8,67,109
"15690","chr22",41400755,41400781,27,80,78,185
"15691","chr22",41406232,41406250,19,29,75,123
"15692","chr22",41413592,41413631,40,20,111,171
"15693","chr22",41443622,41443640,19,7,8,34
"15694","chr22",41449990,41450018,29,5,141,175
"15695","chr22",41451520,41451545,26,51,5,82
"15696","chr22",41454773,41454791,19,40,104,163
"15697","chr22",41485435,41485458,24,8,143,175
"15698","chr22",41486470,41486488,19,8,134,161
"15699","chr22",41544351,41544389,39,41,49,129
"15700","chr22",41551189,41551213,25,130,69,224
"15701","chr22",41557430,41557447,18,103,103,224
"15702","chr22",41565450,41565470,21,58,74,153
"15703","chr22",41671455,41671482,28,23,77,128
"15704","chr22",41707029,41707053,25,77,33,135
"15705","chr22",41712230,41712253,24,9,119,152
"15706","chr22",41718980,41719000,21,76,135,232
"15707","chr22",41736235,41736266,32,75,35,142
"15708","chr22",41759633,41759663,31,129,71,231
"15709","chr22",41760310,41760345,36,63,6,105
"15710","chr22",41785866,41785928,63,8,8,79
"15711","chr22",41802917,41802958,42,139,3,184
"15712","chr22",41837557,41837576,20,13,7,40
"15713","chr22",41870629,41870651,23,82,71,176
"15714","chr22",41895432,41895452,21,75,18,114
"15715","chr22",41915070,41915109,40,33,5,78
"15716","chr22",41939779,41939907,129,93,86,308
"15717","chr22",41953741,41953768,28,77,27,132
"15718","chr22",41974663,41974686,24,58,6,88
"15719","chr22",41976795,41976818,24,43,55,122
"15720","chr22",42008084,42008171,88,22,42,152
"15721","chr22",42008175,42008207,33,58,11,102
"15722","chr22",42023496,42023518,23,17,7,47
"15723","chr22",42088107,42088125,19,13,7,39
"15724","chr22",42102244,42102268,25,76,106,207
"15725","chr22",42245088,42245106,19,9,132,160
"15726","chr22",42270423,42270441,19,56,2,77
"15727","chr22",42270728,42270778,51,105,115,271
"15728","chr22",42343869,42343895,27,39,10,76
"15729","chr22",42361046,42361065,20,9,6,35
"15730","chr22",42369300,42369337,38,119,78,235
"15731","chr22",42370456,42370482,27,137,74,238
"15732","chr22",42376539,42376562,24,32,45,101
"15733","chr22",42402832,42402853,22,9,132,163
"15734","chr22",42437127,42437158,32,6,3,41
"15735","chr22",42439496,42439514,19,71,19,109
"15736","chr22",42446957,42446983,27,37,7,71
"15737","chr22",42497119,42497142,24,146,4,174
"15738","chr22",42509965,42509982,18,8,7,33
"15739","chr22",42535646,42535664,19,75,38,132
"15740","chr22",42544423,42544446,24,77,35,136
"15741","chr22",42573244,42573261,18,8,29,55
"15742","chr22",42626312,42626330,19,90,3,112
"15743","chr22",42634621,42634645,25,10,136,171
"15744","chr22",42640351,42640396,46,76,127,249
"15745","chr22",42649343,42649362,20,32,3,55
"15746","chr22",42649419,42649455,37,125,5,167
"15747","chr22",42649679,42649705,27,24,85,136
"15748","chr22",42650045,42650065,21,15,57,93
"15749","chr22",42651527,42651544,18,83,70,171
"15750","chr22",42669000,42669043,44,66,47,157
"15751","chr22",42681357,42681415,59,26,43,128
"15752","chr22",42702339,42702356,18,73,52,143
"15753","chr22",42706355,42706377,23,12,74,109
"15754","chr22",42741488,42741507,20,43,10,73
"15755","chr22",42748154,42748171,18,96,42,156
"15756","chr22",42768940,42768961,22,28,94,144
"15757","chr22",42842012,42842032,21,18,145,184
"15758","chr22",42844590,42844614,25,69,69,163
"15759","chr22",42856945,42856972,28,59,28,115
"15760","chr22",42857684,42857702,19,14,126,159
"15761","chr22",42863011,42863029,19,148,6,173
"15762","chr22",43014322,43014365,44,12,85,141
"15763","chr22",43019860,43019881,22,76,39,137
"15764","chr22",43022324,43022343,20,38,74,132
"15765","chr22",43034707,43034727,21,146,7,174
"15766","chr22",43073326,43073371,46,41,145,232
"15767","chr22",43095664,43095889,226,6,6,238
"15768","chr22",43109535,43109564,30,122,5,157
"15769","chr22",43125728,43125749,22,86,66,174
"15770","chr22",43125732,43125766,35,103,62,200
"15771","chr22",43129229,43129274,46,114,91,251
"15772","chr22",43142775,43142807,33,119,17,169
"15773","chr22",43147618,43147640,23,36,76,135
"15774","chr22",43151471,43151494,24,61,7,92
"15775","chr22",43185248,43185300,53,111,54,218
"15776","chr22",43187140,43187293,154,18,17,189
"15777","chr22",43246922,43246939,18,16,49,83
"15778","chr22",43392780,43392819,40,126,73,239
"15779","chr22",43623740,43623759,20,145,23,188
"15780","chr22",43690344,43690366,23,145,22,190
"15781","chr22",43862025,43862053,29,70,65,164
"15782","chr22",43862383,43862412,30,80,24,134
"15783","chr22",43862432,43862462,31,41,65,137
"15784","chr22",43896995,43897017,23,70,74,167
"15785","chr22",44023513,44023606,94,13,4,111
"15786","chr22",44035369,44035388,20,8,58,86
"15787","chr22",44101408,44101458,51,138,7,196
"15788","chr22",44150156,44150199,44,53,75,172
"15789","chr22",44163480,44163514,35,66,4,105
"15790","chr22",44289467,44289495,29,39,67,135
"15791","chr22",44297978,44297997,20,104,126,250
"15792","chr22",44331718,44331752,35,2,53,90
"15793","chr22",44331888,44331958,71,93,9,173
"15794","chr22",44414396,44414429,34,36,146,216
"15795","chr22",44422301,44422342,42,73,18,133
"15796","chr22",44498233,44498263,31,4,78,113
"15797","chr22",44668678,44668712,35,13,32,80
"15798","chr22",44752228,44752279,52,70,5,127
"15799","chr22",44790677,44790699,23,25,73,121
"15800","chr22",44797218,44797235,18,8,23,49
"15801","chr22",44810237,44810259,23,8,97,128
"15802","chr22",44921360,44921382,23,74,139,236
"15803","chr22",44967218,44967238,21,76,123,220
"15804","chr22",44983234,44983252,19,142,6,167
"15805","chr22",44999485,44999502,18,24,93,135
"15806","chr22",45008902,45008922,21,2,15,38
"15807","chr22",45009463,45009489,27,44,62,133
"15808","chr22",45009876,45009893,18,21,5,44
"15809","chr22",45010056,45010088,33,7,31,71
"15810","chr22",45055162,45055196,35,81,6,122
"15811","chr22",45097936,45097986,51,25,141,217
"15812","chr22",45103790,45103813,24,9,76,109
"15813","chr22",45168899,45168919,21,76,132,229
"15814","chr22",45230581,45230599,19,8,40,67
"15815","chr22",45238876,45238902,27,54,104,185
"15816","chr22",45240929,45241012,84,128,2,214
"15817","chr22",45245493,45245534,42,9,41,92
"15818","chr22",45269255,45269305,51,10,44,105
"15819","chr22",45270783,45270820,38,22,4,64
"15820","chr22",45299990,45300010,21,76,73,170
"15821","chr22",45303747,45303775,29,97,6,132
"15822","chr22",45309805,45309823,19,24,83,126
"15823","chr22",45412181,45412217,37,35,144,216
"15824","chr22",45439415,45439447,33,5,3,41
"15825","chr22",45440361,45440387,27,51,2,80
"15826","chr22",45447545,45447582,38,46,74,158
"15827","chr22",45449282,45449299,18,24,141,183
"15828","chr22",45501628,45501649,22,36,75,133
"15829","chr22",45518128,45518157,30,32,10,72
"15830","chr22",45920638,45920753,116,20,62,198
"15831","chr22",46014445,46014470,26,9,59,94
"15832","chr22",46016531,46016558,28,26,75,129
"15833","chr22",46016579,46016598,20,66,27,113
"15834","chr22",46037675,46037699,25,12,135,172
"15835","chr22",46098650,46098674,25,61,131,217
"15836","chr22",46150661,46150683,23,10,3,36
"15837","chr22",46213576,46213607,32,9,74,115
"15838","chr22",46375540,46375561,22,76,15,113
"15839","chr22",46385675,46385695,21,8,15,44
"15840","chr22",46422587,46422615,29,143,18,190
"15841","chr22",46498612,46498638,27,142,6,175
"15842","chr22",46501200,46501224,25,10,76,111
"15843","chr22",46505262,46505282,21,78,74,173
"15844","chr22",46528929,46528968,40,132,6,178
"15845","chr22",46603202,46603225,24,8,69,101
"15846","chr22",46603516,46603534,19,76,2,97
"15847","chr22",46623384,46623405,22,76,81,179
"15848","chr22",46644698,46644734,37,105,40,182
"15849","chr22",46671657,46671695,39,82,73,194
"15850","chr22",46700394,46700428,35,132,73,240
"15851","chr22",46722557,46722576,20,75,123,218
"15852","chr22",46737292,46737340,49,67,7,123
"15853","chr22",46765958,46766006,49,67,72,188
"15854","chr22",46846809,46846829,21,34,52,107
"15855","chr22",47062088,47062108,21,76,43,140
"15856","chr22",47127395,47127412,18,71,75,164
"15857","chr22",47219270,47219288,19,35,26,80
"15858","chr22",47432145,47432173,29,77,72,178
"15859","chr22",47546956,47546975,20,30,74,124
"15860","chr22",47607183,47607219,37,45,13,95
"15861","chr22",47609596,47609623,28,67,60,155
"15862","chr22",47632203,47632222,20,149,90,259
"15863","chr22",47706586,47706610,25,74,72,171
"15864","chr22",47711969,47711997,29,3,10,42
"15865","chr22",47827846,47827873,28,14,70,112
"15866","chr22",47936367,47936395,29,27,36,92
"15867","chr22",48118863,48118891,29,14,19,62
"15868","chr22",48235019,48235066,48,102,32,182
"15869","chr22",48298739,48298764,26,41,3,70
"15870","chr22",48326245,48326267,23,23,74,120
"15871","chr22",48393696,48393716,21,29,143,193
"15872","chr22",48482133,48482153,21,60,121,202
"15873","chr22",48489404,48489452,49,58,13,120
"15874","chr22",48489470,48489488,19,19,7,45
"15875","chr22",48560564,48560611,48,61,39,148
"15876","chr22",48575599,48575629,31,26,44,101
"15877","chr22",48575870,48575900,31,15,10,56
"15878","chr22",48589987,48590012,26,13,99,138
"15879","chr22",48683178,48683200,23,11,84,118
"15880","chr22",48696381,48696425,45,37,52,134
"15881","chr22",48750155,48750173,19,144,38,201
"15882","chr22",48785808,48785826,19,143,4,166
"15883","chr22",48818012,48818048,37,4,4,45
"15884","chr22",48840842,48840872,31,71,3,105
"15885","chr22",48846782,48846803,22,15,61,98
"15886","chr22",48855002,48855413,412,84,106,602
"15887","chr22",48918462,48918487,26,145,33,204
"15888","chr22",49007449,49007469,21,55,146,222
"15889","chr22",49020723,49020747,25,60,32,117
"15890","chr22",49322400,49322418,19,3,63,85
"15891","chr22",49377731,49377758,28,70,33,131
"15892","chr22",49473741,49473760,20,8,54,82
"15893","chr22",49556474,49556494,21,108,57,186
"15894","chr22",49793963,49793989,27,90,74,191
"15895","chr22",49793967,49793993,27,94,70,191
"15896","chr22",49827361,49827384,24,11,14,49
"15897","chr22",49827760,49827815,56,77,49,182
"15898","chr22",49835722,49835749,28,145,134,307
"15899","chr22",49879144,49879170,27,104,7,138
"15900","chr22",49929463,49929491,29,29,128,186
"15901","chr22",49961049,49961083,35,144,29,208
"15902","chr22",49962326,49962356,31,16,3,50
"15903","chr22",50009640,50009661,22,45,127,194
"15904","chr22",50027534,50027551,18,31,74,123
